longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-121.32929023771563,38.32348384405518,45.7,4183.0,205.0,2603.0,317.0,686293.47,ISLAND,785285.0
-121.43489880843197,37.819798202679415,27.4,4797.0,105.0,2027.0,430.0,571873.1,NEAR OCEAN,486568.0
-122.64789653777505,38.13951638907873,28.5,4348.0,351.0,1918.0,394.0,374648.89,<1H OCEAN,403901.0
-122.13631030914092,37.083535612428626,41.2,3049.0,822.0,2601.0,787.0,388516.26,INLAND,574517.0
-122.89423521105331,37.57312433098948,40.0,3152.0,246.0,1712.0,678.0,336261.34,NEAR OCEAN,566674.0
-122.17190951504202,37.489479875039784,34.6,2644.0,258.0,2490.0,666.0,457214.18,NEAR BAY,392549.0
-122.31967311602602,37.65977791115976,49.4,2476.0,853.0,2146.0,957.0,477581.79,NEAR OCEAN,949742.0
-121.95177448993576,37.205020741150534,40.0,2974.0,481.0,2337.0,235.0,579275.22,NEAR BAY,649123.0
-122.63914293823696,38.315035975360765,26.9,960.0,810.0,540.0,910.0,711757.16,NEAR BAY,846133.0
-121.48253171014376,38.39105607532758,45.7,3411.0,765.0,1414.0,871.0,612372.36,INLAND,1162136.0
-122.01973774419201,38.13712535704819,23.6,4431.0,167.0,2731.0,841.0,683245.73,NEAR BAY,388499.0
-122.70419758357696,38.25531135608462,25.7,4572.0,139.0,2307.0,788.0,644196.74,NEAR BAY,970600.0
-121.66204724719701,37.542168222974986,40.0,2548.0,951.0,2006.0,229.0,492862.3,NEAR OCEAN,1027705.0
-122.94167380367821,38.39510706412182,35.8,3996.0,255.0,1374.0,663.0,795389.38,ISLAND,1127736.0
-122.5358563835567,37.07354760188503,21.7,489.0,915.0,666.0,600.0,185914.29,NEAR OCEAN,495105.0
-122.14986417802855,38.10080148536366,49.1,3374.0,959.0,1784.0,290.0,357399.07,INLAND,1138026.0
-121.52980660678436,38.32027024398565,22.5,4203.0,370.0,1663.0,914.0,254530.58,INLAND,908291.0
-121.46461147212648,38.100822389002325,44.2,1575.0,693.0,550.0,582.0,342809.66,ISLAND,561832.0
-121.41537256698227,38.00381239978061,29.5,3974.0,275.0,2230.0,396.0,320412.65,INLAND,588337.0
-122.36437648336121,37.42457518894589,50.4,3662.0,419.0,2435.0,187.0,716230.76,NEAR OCEAN,574116.0
-122.09504196871904,38.353708894942855,42.8,4083.0,673.0,2561.0,152.0,665087.7,INLAND,1109395.0
-121.0210615154285,37.01602379025011,50.2,598.0,590.0,2616.0,805.0,698359.82,INLAND,587756.0
-121.2790295332633,37.505207224946254,41.1,2903.0,107.0,2150.0,439.0,180099.19,NEAR OCEAN,1073513.0
-122.63026235606907,37.27032014979239,47.7,3691.0,621.0,529.0,119.0,614441.95,<1H OCEAN,764218.0
-122.50460541428953,37.61093461131889,41.3,4091.0,695.0,1269.0,991.0,566674.52,NEAR OCEAN,326372.0
-121.81643941740849,37.41381296447601,41.9,1599.0,733.0,2298.0,759.0,452094.92,<1H OCEAN,867282.0
-121.00141192719369,37.316164965300864,40.3,3507.0,535.0,2286.0,251.0,242684.71,<1H OCEAN,823349.0
-122.5390349247689,37.851344291818734,29.8,4600.0,189.0,1582.0,974.0,441757.34,<1H OCEAN,752124.0
-121.73174788318553,37.918046916605604,38.6,875.0,448.0,2349.0,122.0,397418.1,NEAR BAY,778749.0
-121.1715777183949,37.04631738193497,17.2,4586.0,648.0,987.0,485.0,177158.79,NEAR OCEAN,364642.0
-121.15687094388856,37.85852363428021,19.1,2709.0,1000.0,2297.0,944.0,109171.02,NEAR BAY,1032781.0
-121.44215069895182,37.52763750682427,22.2,2081.0,965.0,697.0,370.0,550617.97,<1H OCEAN,991944.0
-121.94241583325399,37.24427290351855,32.8,3188.0,688.0,2496.0,465.0,279005.32,NEAR BAY,894703.0
-121.42066589350831,37.65921137631679,20.6,3273.0,696.0,1166.0,629.0,260393.8,ISLAND,910501.0
-122.98780081985635,38.12212821933738,23.5,1149.0,927.0,1431.0,177.0,561254.46,INLAND,1044731.0
-121.11936849923221,37.00844248710069,38.9,711.0,151.0,2429.0,494.0,636598.58,<1H OCEAN,1044382.0
-122.31992109387359,38.20281688966568,22.4,1875.0,687.0,345.0,967.0,838171.25,NEAR OCEAN,1008864.0
-121.46457819833654,38.4516165559822,35.7,4658.0,210.0,1454.0,320.0,260926.29,NEAR OCEAN,359095.0
-122.75998696290223,37.04230300387742,39.6,109.0,666.0,1277.0,898.0,310044.12,ISLAND,516958.0
-122.45238970219788,38.319215515735415,35.7,4629.0,257.0,2062.0,408.0,838592.69,NEAR OCEAN,820937.0
-122.26776605405232,37.524323946257496,30.7,4268.0,686.0,2113.0,238.0,517362.87,NEAR OCEAN,648230.0
-121.53890263060383,37.63106242996669,34.9,2861.0,257.0,675.0,993.0,277315.98,NEAR BAY,607104.0
-122.51270570319669,38.123438946788085,42.3,3055.0,590.0,1099.0,306.0,323244.93,INLAND,483897.0
-122.15570794196549,37.10633628794867,39.4,3324.0,496.0,2097.0,259.0,527827.71,INLAND,395645.0
-122.23060778634792,37.14463123744552,49.1,3169.0,152.0,424.0,262.0,536662.14,INLAND,910310.0
-121.1658335995228,37.01337909570448,47.0,2926.0,829.0,2153.0,907.0,684967.82,<1H OCEAN,639858.0
-122.14855237243523,38.242394715072415,27.7,3176.0,912.0,1946.0,819.0,227588.66,NEAR BAY,424088.0
-122.59601861477653,38.451575307649435,39.0,528.0,906.0,2671.0,878.0,651317.4,INLAND,1091359.0
-121.34690656563363,37.028088413949305,43.7,835.0,286.0,2323.0,616.0,445375.36,ISLAND,382200.0
-121.51697161637682,37.680189322635755,19.2,3780.0,128.0,2654.0,531.0,667223.0,ISLAND,724691.0
-121.57628467932743,37.808307801863414,43.0,4535.0,467.0,2502.0,933.0,263744.62,NEAR BAY,323326.0
-121.16916531669088,38.32018241452949,39.4,1344.0,980.0,617.0,792.0,680566.15,INLAND,564278.0
-121.09826457598975,38.23846996955236,23.8,1039.0,791.0,1861.0,793.0,489792.78,INLAND,671042.0
-121.50300683532991,37.2451376879756,49.3,2995.0,850.0,274.0,562.0,519335.89,NEAR OCEAN,1078665.0
-122.81249167636265,37.891327806171255,30.8,3381.0,484.0,1701.0,308.0,501635.69,NEAR BAY,767834.0
-121.89911756528576,37.15886702960693,34.7,1174.0,651.0,366.0,830.0,258021.79,NEAR BAY,1167673.0
-122.02189886736595,38.055609155280266,45.7,2538.0,875.0,1607.0,240.0,107456.9,NEAR BAY,328462.0
-121.88178689235598,37.18144303940801,41.5,2658.0,829.0,1189.0,943.0,455988.65,NEAR OCEAN,1042361.0
-121.60217058410653,38.10386952279544,45.8,4705.0,805.0,837.0,815.0,282829.19,NEAR BAY,669151.0
-121.45992894596401,37.88598177949965,45.3,656.0,844.0,987.0,552.0,335766.63,<1H OCEAN,1063754.0
-121.74886080296825,37.15997702144881,39.6,3673.0,767.0,2032.0,668.0,348487.59,NEAR OCEAN,411688.0
-122.22681019468024,38.390653021102686,26.4,1249.0,963.0,1100.0,386.0,186626.23,NEAR OCEAN,648998.0
-121.22323806399096,38.399959742948845,27.3,3060.0,352.0,2760.0,280.0,711449.37,NEAR BAY,1136774.0
-122.89037393278703,38.455782565892896,26.0,766.0,729.0,773.0,855.0,794567.85,INLAND,883812.0
-122.36042724917843,38.32627483891622,34.6,2861.0,897.0,2821.0,867.0,428872.27,INLAND,1083327.0
-121.67931604993211,37.46154536804583,21.9,825.0,985.0,2567.0,338.0,355171.46,ISLAND,489955.0
-121.44003447748413,37.97588570142421,21.3,3191.0,578.0,1085.0,963.0,760686.72,ISLAND,401051.0
-122.51889485634939,37.64538924662154,27.6,4075.0,395.0,2072.0,433.0,147138.73,NEAR BAY,371256.0
-121.79545233397243,37.24027062592956,43.6,4509.0,882.0,2774.0,643.0,210597.26,INLAND,428503.0
-121.99468395693867,37.95025155176548,35.9,2102.0,808.0,2449.0,796.0,586529.57,<1H OCEAN,685449.0
-122.80969313829108,37.84363246811096,39.7,695.0,978.0,589.0,209.0,268803.92,<1H OCEAN,600425.0
-122.21149012488232,37.104814337363806,34.9,4187.0,705.0,2849.0,836.0,107999.51,<1H OCEAN,347853.0
-122.5246212570287,37.22196813614096,33.7,3987.0,413.0,2250.0,786.0,147073.3,ISLAND,1190944.0
-122.40332394913553,37.75540075022011,45.4,2645.0,512.0,2036.0,328.0,706417.94,NEAR OCEAN,1172973.0
-122.23990640627484,37.2251012632549,41.7,946.0,689.0,2930.0,400.0,251747.81,NEAR BAY,949443.0
-121.09406731373446,37.37927072055277,43.7,746.0,152.0,2743.0,562.0,823994.37,INLAND,598535.0
-122.14403330853013,37.69484773600107,41.2,2266.0,889.0,2798.0,950.0,417163.64,INLAND,755666.0
-122.92616351960926,38.411623746604675,48.4,1215.0,944.0,425.0,239.0,431442.46,INLAND,750835.0
-121.46843550376099,37.49231748252009,19.2,979.0,257.0,1860.0,471.0,417995.43,INLAND,1041948.0
-121.72506301440828,37.13314511996713,29.6,3277.0,591.0,1468.0,291.0,257852.53,INLAND,476514.0
-121.1027468797026,37.168312076633484,38.3,2856.0,532.0,2646.0,697.0,107945.55,NEAR BAY,359301.0
-121.64072023092545,37.037109092271514,21.0,670.0,326.0,1229.0,377.0,514443.24,<1H OCEAN,448099.0
-122.54796588813083,37.62949961038026,34.8,558.0,743.0,811.0,877.0,346401.32,NEAR BAY,884159.0
-121.69731665680844,37.147459940368975,22.2,831.0,814.0,2385.0,569.0,618989.68,NEAR OCEAN,411453.0
-122.70396093407365,37.92954229276884,37.6,1611.0,167.0,2233.0,879.0,743387.03,INLAND,815852.0
-121.6925502913592,37.265449038701796,43.4,4061.0,327.0,1736.0,275.0,498970.0,NEAR BAY,740375.0
-122.71740405507828,38.25811251053059,34.5,1233.0,673.0,1742.0,266.0,810939.01,ISLAND,535330.0
-122.84440892140907,38.355235185254465,18.3,2196.0,377.0,2023.0,589.0,547714.1,NEAR OCEAN,853402.0
-122.18409846356337,37.76491918238705,40.2,309.0,225.0,291.0,530.0,393132.86,ISLAND,1164554.0
-121.58669968950507,38.31392870142077,35.1,3344.0,200.0,1637.0,535.0,894570.41,<1H OCEAN,840745.0
-122.4343506271893,37.1439887773516,19.9,4767.0,220.0,861.0,857.0,824707.06,ISLAND,377948.0
-121.39071040541225,37.471394567662074,43.5,425.0,438.0,1558.0,466.0,419871.83,ISLAND,1163620.0
-121.58649515181855,38.47774316438861,20.6,1520.0,594.0,1076.0,236.0,297899.07,INLAND,446023.0
-122.37055405728539,38.15966847626853,28.5,2246.0,247.0,1290.0,269.0,874821.29,INLAND,513030.0
-122.34781537269077,38.01822173122238,36.2,2745.0,411.0,1576.0,901.0,806421.7,<1H OCEAN,986806.0
-122.57473784726002,37.26361068760563,23.5,3907.0,665.0,1730.0,240.0,483788.69,NEAR BAY,531913.0
-122.42228482826945,37.86122457027988,19.3,3588.0,772.0,1110.0,186.0,179155.95,NEAR BAY,1132062.0
-121.0693820363239,38.085372585170475,29.4,3666.0,398.0,2086.0,848.0,190256.08,NEAR BAY,932236.0
-122.36330077425797,37.35628481061076,26.8,2112.0,861.0,2282.0,330.0,884483.55,NEAR BAY,987381.0
-121.25185405078047,37.59533465105919,33.1,2052.0,303.0,2739.0,125.0,434900.83,ISLAND,1191571.0
-122.80202698685598,38.430682719355296,42.6,2496.0,686.0,959.0,718.0,730031.43,INLAND,521302.0
-121.9492088240558,37.70756893104777,20.2,929.0,445.0,2066.0,774.0,878193.26,NEAR BAY,577436.0
-121.09380136837399,38.11632217306157,19.9,3045.0,432.0,1426.0,829.0,380707.9,NEAR BAY,446831.0
-122.69298804457178,37.67099083894753,25.8,1146.0,897.0,2148.0,224.0,877019.2,INLAND,808436.0
-122.4295103376716,37.20685924623669,21.1,2850.0,587.0,287.0,431.0,169203.32,ISLAND,528811.0
-122.59956753325149,37.7715957269014,17.9,2537.0,834.0,226.0,121.0,768472.21,NEAR OCEAN,306022.0
-122.8030062026016,38.49310760059635,27.9,1130.0,858.0,2415.0,162.0,463486.56,<1H OCEAN,940170.0
-121.39100123262185,38.281112030025255,48.1,2127.0,566.0,451.0,348.0,528930.84,<1H OCEAN,1089375.0
-122.8544898816836,37.4878122648753,18.0,4595.0,177.0,1820.0,917.0,830662.97,INLAND,897554.0
-122.7725332609951,37.747872119931465,46.4,1871.0,751.0,750.0,891.0,754731.96,NEAR BAY,394042.0
-122.14296735454145,37.720597762015764,37.6,4265.0,128.0,409.0,243.0,777581.62,ISLAND,858090.0
-121.5040144999016,38.18865318836077,45.6,1246.0,865.0,1534.0,117.0,222238.05,ISLAND,886382.0
-122.4167830857429,37.299987531891084,38.4,1542.0,936.0,2461.0,688.0,260520.81,<1H OCEAN,1101000.0
-122.99542124325005,37.3128673313343,41.4,881.0,107.0,608.0,569.0,114565.83,INLAND,534598.0
-122.12546438808944,37.37658288973278,38.5,4638.0,291.0,1954.0,291.0,749044.91,NEAR BAY,731426.0
-122.03100349772333,37.7565899020067,21.7,3587.0,593.0,826.0,546.0,206045.21,NEAR BAY,1130128.0
-121.50902331460149,37.14203716463976,31.6,3210.0,890.0,921.0,742.0,694420.58,<1H OCEAN,684342.0
-121.77288821973258,37.436471995256134,49.4,2908.0,206.0,1119.0,373.0,760042.13,NEAR BAY,700193.0
-121.98914336634148,37.77266171869023,33.5,4647.0,833.0,591.0,178.0,732029.5,ISLAND,1012904.0
-122.48929250243857,38.260147179853185,43.0,3197.0,757.0,2623.0,590.0,643913.81,NEAR OCEAN,828029.0
-121.21535378470551,38.40177819197236,29.4,1220.0,805.0,2144.0,934.0,846402.49,NEAR OCEAN,740651.0
-122.67332273591352,37.564912776587164,18.1,1424.0,576.0,1548.0,270.0,448439.77,<1H OCEAN,606411.0
-122.34039953294656,37.45386887263541,37.9,3391.0,986.0,2263.0,246.0,234312.91,INLAND,528554.0
-121.5980208220441,38.12024351362349,47.7,1898.0,171.0,548.0,474.0,887571.78,NEAR OCEAN,738874.0
-121.98302158485296,38.37862000109553,35.1,1077.0,437.0,2191.0,964.0,654410.42,<1H OCEAN,663827.0
-121.0549317693235,38.13311122054999,18.9,3644.0,949.0,234.0,916.0,163843.48,<1H OCEAN,665342.0
-122.53087773762711,37.283671294981964,29.6,1673.0,287.0,519.0,824.0,464727.98,ISLAND,945597.0
-122.35458569085334,38.15364475227566,19.0,2691.0,763.0,2496.0,123.0,416710.03,NEAR BAY,996062.0
-121.91239525659658,38.12144628559742,30.5,2291.0,943.0,2254.0,330.0,168008.47,NEAR OCEAN,497859.0
-121.35908393748296,37.112059508995834,39.4,2719.0,478.0,2803.0,376.0,356365.81,NEAR OCEAN,985510.0
-122.37252112026671,37.45721054179913,39.3,3809.0,356.0,304.0,462.0,226492.02,NEAR OCEAN,426249.0
-121.43152508426682,38.35146859749388,50.9,2225.0,858.0,702.0,565.0,452497.24,ISLAND,774170.0
-122.01260551052562,37.32894364698222,29.3,1813.0,881.0,1087.0,763.0,755601.14,ISLAND,458515.0
-122.28307388272829,37.564546126158,23.1,420.0,549.0,2373.0,647.0,317299.7,NEAR OCEAN,608978.0
-122.7709552144906,38.34514806549326,37.3,4017.0,192.0,562.0,856.0,508189.28,ISLAND,773188.0
-121.80819360266393,37.0679387826894,31.5,4215.0,252.0,2333.0,499.0,756338.49,INLAND,462674.0
-121.50456263218192,37.97905311101288,30.8,2324.0,411.0,1576.0,294.0,424826.28,ISLAND,452259.0
-122.24438768874275,37.43360345156242,46.2,2837.0,648.0,2848.0,914.0,665607.99,NEAR OCEAN,354791.0
-121.8175989020788,37.95014734423096,25.7,4775.0,430.0,2844.0,340.0,436052.18,ISLAND,749169.0
-121.57488483888629,37.31318333445627,28.1,1712.0,503.0,2552.0,646.0,240058.56,NEAR BAY,376855.0
-121.89970758707508,37.689540018032254,24.0,3657.0,357.0,1561.0,916.0,302547.92,INLAND,1034143.0
-121.66559010300298,37.0409942974047,45.3,4332.0,140.0,1774.0,421.0,656354.36,NEAR BAY,593532.0
-122.29722051139743,38.28212283586974,47.6,546.0,589.0,2953.0,288.0,743643.24,INLAND,674589.0
-121.48752620587736,38.3747191036602,48.0,1329.0,290.0,1858.0,975.0,759688.56,NEAR BAY,366335.0
-122.53214733841494,38.17830659796963,50.2,1575.0,200.0,670.0,456.0,852090.38,<1H OCEAN,1033702.0
-121.65574405500793,37.060140986524154,40.2,2795.0,142.0,823.0,433.0,753479.05,NEAR OCEAN,784111.0
-122.22419874821901,37.01365424533552,39.9,3196.0,256.0,2610.0,458.0,706631.83,NEAR OCEAN,1084054.0
-121.301608297132,37.104766506668,23.5,2902.0,299.0,549.0,192.0,864916.56,ISLAND,514966.0
-121.18705068645431,37.77733885463255,49.1,2317.0,410.0,1539.0,825.0,491053.9,NEAR OCEAN,832121.0
-122.81585321094448,37.58115040732683,38.5,3795.0,492.0,1139.0,720.0,268687.55,ISLAND,909420.0
-121.4049836861757,37.69518162368652,42.1,1811.0,579.0,1574.0,465.0,484863.05,INLAND,403832.0
-121.80189578479322,38.01914899989801,39.1,3116.0,403.0,771.0,437.0,100975.23,NEAR BAY,770601.0
-121.5202439300899,38.316795266302336,26.1,1597.0,314.0,780.0,136.0,622194.61,INLAND,1153407.0
-121.96636998252325,37.63751627313631,20.1,4103.0,763.0,2461.0,350.0,104567.75,NEAR OCEAN,818722.0
-121.36659067411573,37.99321583835711,46.5,1617.0,119.0,462.0,714.0,261802.84,NEAR OCEAN,571602.0
-121.37483384232233,37.74131677528848,25.6,1259.0,994.0,2697.0,683.0,663087.78,ISLAND,785599.0
-121.07274830695093,37.73465289688539,24.7,3617.0,534.0,2662.0,914.0,425381.72,NEAR OCEAN,815569.0
-122.5086956447725,38.44393534417036,20.4,2908.0,190.0,590.0,832.0,883320.47,INLAND,306460.0
-121.60507963552215,37.52110029243676,30.8,4413.0,307.0,2726.0,110.0,551260.9,NEAR BAY,310286.0
-122.4387512457992,37.44351265320273,47.3,232.0,546.0,2871.0,617.0,746254.06,INLAND,1141907.0
-122.50897582867923,37.08648019974202,40.5,187.0,384.0,897.0,754.0,828751.13,NEAR OCEAN,781946.0
-122.15539745167584,37.48290301369243,17.5,3092.0,615.0,1365.0,445.0,695428.75,ISLAND,487473.0
-121.45237827590681,37.191804511660294,19.5,483.0,953.0,1954.0,187.0,489170.71,NEAR OCEAN,458207.0
-122.98741890095175,37.64842869254522,19.3,4473.0,543.0,662.0,602.0,146226.82,ISLAND,785067.0
-122.71920047720492,37.404571250868514,48.7,812.0,122.0,2381.0,751.0,780838.1,ISLAND,815114.0
-122.6069047659444,37.58824541634678,23.1,2864.0,649.0,1781.0,259.0,675197.92,INLAND,362942.0
-121.89706177938383,37.70821430010348,18.0,851.0,300.0,1428.0,220.0,830417.31,INLAND,690247.0
-121.80292840207657,37.829728307700876,44.5,4309.0,552.0,2418.0,397.0,754527.33,<1H OCEAN,705806.0
-121.38546544936543,37.59781229781646,29.8,1298.0,980.0,945.0,614.0,854265.26,<1H OCEAN,802807.0
-121.20445542185129,37.63863466096055,42.9,2436.0,844.0,488.0,811.0,628876.43,NEAR BAY,1077794.0
-121.08422368401581,37.007925339289244,48.7,166.0,998.0,1739.0,343.0,571304.62,NEAR OCEAN,445836.0
-122.3333654263984,37.448723075608726,21.7,2046.0,947.0,508.0,558.0,225563.47,INLAND,369122.0
-121.55051891198816,37.23770268287861,47.4,2089.0,481.0,1964.0,185.0,179794.24,NEAR BAY,909395.0
-122.45109184906731,37.910874753961785,22.6,1409.0,587.0,1122.0,617.0,720029.39,NEAR BAY,1110017.0
-121.32445604673161,37.381333624968015,27.5,4672.0,719.0,2179.0,709.0,668977.89,ISLAND,690405.0
-121.04817068720324,37.922157005197256,41.3,3187.0,108.0,883.0,159.0,718057.42,<1H OCEAN,1168579.0
-121.06701098838774,37.19255354774545,42.2,357.0,468.0,763.0,213.0,431029.73,INLAND,835577.0
-122.59652739689916,37.70250807928241,27.9,2298.0,416.0,792.0,653.0,612229.05,ISLAND,574219.0
-121.49366208134576,38.097044320859176,33.9,2555.0,571.0,1034.0,110.0,776208.58,ISLAND,701186.0
-121.89214076703942,37.46307955407968,18.1,1070.0,733.0,1618.0,636.0,443162.64,NEAR BAY,302101.0
-121.35931275084178,38.324038541369355,47.9,363.0,554.0,2729.0,252.0,825079.74,<1H OCEAN,425320.0
-121.27948745648936,37.00124278233487,31.8,220.0,134.0,787.0,674.0,579290.08,<1H OCEAN,1029361.0
-121.2235000039717,37.48287328260539,44.8,4486.0,423.0,2003.0,656.0,344865.58,NEAR BAY,405429.0
-121.38994123180957,37.785159938689475,37.4,3610.0,889.0,2510.0,849.0,237780.3,INLAND,386329.0
-121.13535593005015,37.26624617885667,45.7,3926.0,758.0,595.0,277.0,781772.96,NEAR BAY,779240.0
-122.98213437532111,37.350836418817536,41.7,2977.0,501.0,847.0,941.0,885381.25,ISLAND,576963.0
-121.30185428921003,37.83445159672026,25.4,1111.0,991.0,2203.0,265.0,189020.42,<1H OCEAN,1185955.0
-121.99439443592335,37.06927930099307,20.7,4668.0,517.0,2264.0,575.0,875982.5,<1H OCEAN,948047.0
-122.89679929633192,38.147790485624114,48.8,1590.0,469.0,1625.0,395.0,111111.21,<1H OCEAN,654804.0
-121.7836044529431,38.462074962311796,30.8,1055.0,738.0,477.0,438.0,358210.53,<1H OCEAN,1198871.0
-122.73006675082912,37.898122871174316,26.6,774.0,247.0,2353.0,873.0,650023.58,<1H OCEAN,311747.0
-122.95674459810166,37.21028945988492,20.4,4153.0,417.0,1233.0,903.0,111516.28,INLAND,1133366.0
-121.51924511332838,38.48450768354571,47.2,4497.0,785.0,1379.0,111.0,557832.62,ISLAND,476001.0
-121.14628704423059,37.76223806963822,48.2,4112.0,473.0,1009.0,769.0,766207.46,<1H OCEAN,902077.0
-121.5683315369213,38.23838827925941,34.6,4666.0,1000.0,2829.0,963.0,726168.71,NEAR OCEAN,471490.0
-122.71061579295855,38.29591350808026,21.6,2946.0,887.0,2372.0,177.0,840770.07,NEAR OCEAN,500474.0
-122.9823556764068,38.438695336604695,44.0,2355.0,123.0,1766.0,679.0,148842.11,NEAR BAY,506422.0
-121.63441369775722,37.98377781755896,40.5,1605.0,262.0,1624.0,412.0,676028.04,NEAR BAY,419724.0
-122.65161214395266,38.41614816049014,28.7,488.0,905.0,1891.0,386.0,861661.32,<1H OCEAN,840055.0
-122.07749139487119,37.843092718296596,34.1,4838.0,663.0,1314.0,878.0,140472.75,NEAR BAY,1194655.0
-121.36741485935386,37.65835255359647,42.3,3103.0,568.0,2970.0,854.0,836830.96,INLAND,1086347.0
-121.91221850782648,38.3772022282423,25.0,3689.0,932.0,2848.0,922.0,802180.9,INLAND,1137671.0
-122.10647023297065,37.65341013631385,17.6,3210.0,354.0,2387.0,153.0,825479.87,NEAR BAY,357416.0
-121.08640335309072,37.59280374363661,42.0,2397.0,862.0,2446.0,828.0,842990.79,ISLAND,499278.0
-121.22896762052687,37.00083728015886,45.4,4175.0,919.0,2648.0,648.0,477497.25,NEAR OCEAN,318787.0
-122.65080225813942,37.22030247446117,26.6,4430.0,411.0,461.0,220.0,340732.95,NEAR OCEAN,362274.0
-121.35016346446935,38.25836571034131,27.3,884.0,887.0,2582.0,333.0,563932.84,INLAND,1115548.0
-121.19904055202677,38.13376694293056,50.3,1201.0,560.0,1400.0,788.0,431224.91,NEAR BAY,368828.0
-122.91490216003523,38.30694001965643,25.9,2265.0,561.0,2828.0,569.0,492441.91,INLAND,817704.0
-121.39759431046112,37.69949719201459,36.0,1287.0,353.0,235.0,685.0,716548.24,NEAR BAY,963075.0
-122.2211336112906,37.57436679934585,31.1,2893.0,978.0,416.0,893.0,199668.66,ISLAND,661976.0
-122.46846865167606,38.16647831903203,28.5,2294.0,838.0,2269.0,439.0,276157.29,ISLAND,441831.0
-122.23567458177459,38.16545064155926,17.4,1082.0,250.0,753.0,183.0,530512.47,<1H OCEAN,1137080.0
-121.17817795935672,37.55774528240772,31.8,4820.0,147.0,1040.0,519.0,526988.21,ISLAND,576898.0
-121.9375876342026,37.14450445282237,21.1,1688.0,665.0,2970.0,943.0,274759.18,NEAR BAY,756332.0
-121.68710716621264,37.799131019587,42.8,2445.0,723.0,1219.0,820.0,859160.17,<1H OCEAN,846926.0
-122.7092123760439,37.278678840353116,46.8,2681.0,920.0,2084.0,539.0,495665.88,INLAND,463602.0
-122.66634315638062,37.92940675980104,26.8,4016.0,204.0,919.0,693.0,139903.7,<1H OCEAN,487041.0
-122.48703758774188,37.00050932841854,38.0,590.0,429.0,1419.0,879.0,822862.59,NEAR BAY,623191.0
-121.364939224931,37.93955140970502,49.8,925.0,699.0,1521.0,673.0,139655.03,<1H OCEAN,830276.0
